datum,max_temp,min_temp,gem_temp,neerslag_mm,max_windsnelheid,gem_windsnelheid,dorp,data_bron,etl_timestamp,jaar,maand,jaar_maand
2023-02-26,6.1,-0.5,2.4,0.0,24.4,15.9,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,2,2023-02
2023-02-27,6.4,-0.6,3.0,0.0,23.6,11.3,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,2,2023-02
2023-02-28,6.2,-1.1,2.4,1.9,10.0,7.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,2,2023-02
2023-03-01,6.9,-4.1,1.0,0.0,16.2,10.3,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,3,2023-03
2023-03-02,7.2,-0.8,2.1,0.0,16.7,13.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,3,2023-03
2023-03-03,7.1,-1.6,3.5,0.0,15.3,10.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,3,2023-03
2023-03-04,7.2,4.9,6.0,0.5,22.1,17.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,3,2023-03
2023-03-05,6.1,3.0,4.5,1.1,15.4,13.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,3,2023-03
2023-03-06,6.1,1.0,3.8,7.4,27.4,15.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,3,2023-03
2023-03-07,4.9,1.2,3.4,2.1,26.4,18.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,3,2023-03
2023-03-08,3.9,-1.2,1.6,0.3,15.9,10.9,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,3,2023-03
2023-03-09,4.1,0.1,1.4,7.5,23.0,13.6,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,3,2023-03
2023-03-10,1.5,0.6,1.2,15.3,31.5,22.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,3,2023-03
2023-03-11,5.6,-0.8,2.0,0.2,20.8,12.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,3,2023-03
2023-03-12,9.1,0.2,5.1,0.7,32.6,20.3,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,3,2023-03
2023-03-13,14.3,8.8,11.4,3.2,45.9,36.2,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,3,2023-03
2023-03-14,10.2,3.8,6.5,7.3,30.8,25.9,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,3,2023-03
2023-03-15,7.7,1.8,4.7,0.5,21.4,13.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,3,2023-03
2023-03-16,10.9,3.7,6.8,1.0,24.4,20.6,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,3,2023-03
2023-03-17,15.4,7.5,10.7,0.4,21.0,13.3,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,3,2023-03
2023-03-18,15.1,7.7,10.8,2.6,16.2,12.3,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,3,2023-03
2023-03-19,11.4,7.7,9.4,0.8,16.3,13.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,3,2023-03
2023-03-20,8.4,6.6,7.8,2.6,24.3,18.2,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,3,2023-03
2023-03-21,12.3,8.4,9.9,2.3,24.6,18.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,3,2023-03
2023-03-22,11.2,9.1,10.3,3.5,32.4,26.6,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,3,2023-03
2023-03-23,13.3,9.9,11.4,10.2,34.1,27.6,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,3,2023-03
2023-03-24,12.4,9.2,10.7,3.1,39.1,30.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,3,2023-03
2023-03-25,10.9,7.2,8.6,12.4,45.3,32.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,3,2023-03
2023-03-26,9.0,4.3,6.5,0.0,23.0,14.6,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,3,2023-03
2023-03-27,6.4,3.7,4.9,0.7,29.5,22.9,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,3,2023-03
2023-03-28,7.7,3.5,5.6,1.4,19.2,14.9,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,3,2023-03
2023-03-29,12.1,4.9,9.4,0.7,21.1,16.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,3,2023-03
2023-03-30,13.2,9.9,11.6,2.2,35.6,28.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,3,2023-03
2023-03-31,12.9,9.4,10.2,14.5,25.1,18.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,3,2023-03
2023-04-01,11.6,5.7,9.2,6.0,23.5,16.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,4,2023-04
2023-04-02,9.4,0.9,5.3,0.0,24.3,20.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,4,2023-04
2023-04-03,8.5,0.0,4.2,0.0,18.6,15.2,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,4,2023-04
2023-04-04,8.8,-1.4,4.3,0.0,13.8,7.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,4,2023-04
2023-04-05,10.0,-1.4,4.4,0.0,10.2,6.6,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,4,2023-04
2023-04-06,9.1,1.4,5.5,8.1,23.3,14.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,4,2023-04
2023-04-07,10.6,7.2,8.7,2.2,15.2,8.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,4,2023-04
2023-04-08,12.1,1.5,7.5,0.0,14.5,9.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,4,2023-04
2023-04-09,14.3,7.7,10.1,0.2,14.0,10.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,4,2023-04
2023-04-10,14.3,7.2,10.3,5.9,31.3,22.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,4,2023-04
2023-04-11,10.2,6.9,8.7,5.3,35.0,24.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,4,2023-04
2023-04-12,10.5,6.2,8.4,11.8,28.2,19.6,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,4,2023-04
2023-04-13,10.4,6.1,7.9,5.4,31.6,24.3,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,4,2023-04
2023-04-14,13.8,3.0,8.7,0.3,19.7,11.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,4,2023-04
2023-04-15,11.2,4.5,8.1,0.3,25.2,18.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,4,2023-04
2023-04-16,11.8,7.2,9.3,1.6,18.8,14.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,4,2023-04
2023-04-17,14.6,5.7,9.7,0.2,18.4,13.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,4,2023-04
2023-04-18,13.9,5.1,9.1,0.3,26.1,20.3,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,4,2023-04
2023-04-19,13.1,6.2,9.3,0.0,27.8,21.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,4,2023-04
2023-04-20,11.6,5.4,8.3,1.6,28.5,21.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,4,2023-04
2023-04-21,15.4,7.9,11.1,13.0,22.7,16.9,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,4,2023-04
2023-04-22,16.6,6.7,10.3,4.7,20.0,9.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,4,2023-04
2023-04-23,16.3,6.8,11.3,8.5,21.9,13.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,4,2023-04
2023-04-24,10.2,7.2,9.0,13.8,32.1,23.9,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,4,2023-04
2023-04-25,8.7,5.2,6.9,0.9,27.0,20.6,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,4,2023-04
2023-04-26,9.2,2.7,6.6,0.1,16.9,13.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,4,2023-04
2023-04-27,11.4,0.3,7.5,0.0,16.2,7.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,4,2023-04
2023-04-28,15.7,5.7,9.8,0.9,21.3,16.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,4,2023-04
2023-04-29,13.8,6.7,10.2,0.0,17.1,13.2,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,4,2023-04
2023-04-30,15.4,3.8,9.9,0.1,9.8,7.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,4,2023-04
2023-05-01,15.7,6.3,11.0,0.0,19.9,11.2,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,5,2023-05
2023-05-02,10.6,6.3,8.8,0.1,19.9,15.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,5,2023-05
2023-05-03,12.6,2.5,8.3,0.0,17.6,10.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,5,2023-05
2023-05-04,18.4,5.4,11.9,0.0,19.5,16.6,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,5,2023-05
2023-05-05,15.8,9.4,12.7,8.9,17.1,8.6,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,5,2023-05
2023-05-06,17.3,8.6,13.6,2.3,13.0,7.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,5,2023-05
2023-05-07,19.6,12.1,14.7,13.5,13.2,9.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,5,2023-05
2023-05-08,17.8,9.9,14.2,3.4,12.9,8.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,5,2023-05
2023-05-09,16.3,12.0,14.2,12.6,17.7,11.9,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,5,2023-05
2023-05-10,15.4,10.6,12.8,2.3,16.8,11.9,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,5,2023-05
2023-05-11,16.1,9.6,12.7,4.3,16.5,9.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,5,2023-05
2023-05-12,20.9,10.9,15.7,0.6,18.7,14.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,5,2023-05
2023-05-13,20.8,10.1,15.3,0.0,19.2,15.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,5,2023-05
2023-05-14,19.1,9.9,13.8,0.0,19.7,11.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,5,2023-05
2023-05-15,14.4,8.9,11.6,1.4,26.8,15.3,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,5,2023-05
2023-05-16,12.1,8.4,10.4,1.0,27.3,20.6,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,5,2023-05
2023-05-17,12.6,6.3,10.0,0.0,19.7,14.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,5,2023-05
2023-05-18,14.0,4.3,9.6,0.0,16.4,10.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,5,2023-05
2023-05-19,18.0,6.1,12.4,0.0,19.5,12.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,5,2023-05
2023-05-20,18.6,10.2,14.4,0.0,24.5,17.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,5,2023-05
2023-05-21,20.8,12.5,16.7,0.0,17.3,14.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,5,2023-05
2023-05-22,21.8,12.8,17.0,3.4,22.1,13.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,5,2023-05
2023-05-23,13.8,9.4,12.4,0.0,28.8,22.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,5,2023-05
2023-05-24,15.0,8.7,12.0,0.6,18.8,14.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,5,2023-05
2023-05-25,15.4,8.0,11.7,0.0,19.9,14.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,5,2023-05
2023-05-26,15.9,7.0,11.5,0.0,20.9,15.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,5,2023-05
2023-05-27,19.5,7.3,13.5,0.0,13.0,9.9,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,5,2023-05
2023-05-28,19.9,9.4,14.0,0.3,23.9,16.2,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,5,2023-05
2023-05-29,15.4,8.8,11.6,0.0,23.3,18.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,5,2023-05
2023-05-30,14.6,9.2,12.3,0.6,18.7,14.9,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,5,2023-05
2023-05-31,21.0,9.1,14.1,0.0,21.2,14.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,5,2023-05
2023-06-01,14.4,10.1,12.1,0.0,19.8,16.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,6,2023-06
2023-06-02,18.8,9.8,14.0,0.0,20.8,15.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,6,2023-06
2023-06-03,20.1,9.6,15.1,0.0,19.5,14.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,6,2023-06
2023-06-04,20.3,9.4,14.3,0.0,22.2,14.3,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,6,2023-06
2023-06-05,19.5,8.6,13.6,0.0,20.7,13.3,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,6,2023-06
2023-06-06,19.4,9.1,14.1,0.0,18.5,15.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,6,2023-06
2023-06-07,20.3,9.2,14.2,0.0,18.7,13.2,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,6,2023-06
2023-06-08,21.6,10.1,15.5,0.0,21.1,16.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,6,2023-06
2023-06-09,27.4,11.4,19.8,0.0,19.5,16.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,6,2023-06
2023-06-10,27.2,15.9,21.6,0.0,18.8,15.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,6,2023-06
2023-06-11,29.0,18.0,23.6,0.0,16.5,13.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,6,2023-06
2023-06-12,28.2,16.8,23.1,0.0,22.2,12.6,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,6,2023-06
2023-06-13,26.0,16.0,21.3,0.0,18.2,15.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,6,2023-06
2023-06-14,24.5,14.4,20.1,0.0,22.8,17.3,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,6,2023-06
2023-06-15,24.9,14.7,20.3,0.0,20.0,11.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,6,2023-06
2023-06-16,23.1,12.2,18.4,0.0,19.1,11.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,6,2023-06
2023-06-17,24.1,13.4,19.1,0.0,11.7,7.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,6,2023-06
2023-06-18,27.5,15.9,20.6,1.1,19.0,10.2,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,6,2023-06
2023-06-19,23.2,18.0,20.2,2.2,29.1,17.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,6,2023-06
2023-06-20,29.0,18.2,22.6,2.4,22.2,12.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,6,2023-06
2023-06-21,23.5,16.4,20.2,0.2,21.1,14.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,6,2023-06
2023-06-22,25.9,15.4,19.5,5.9,19.9,12.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,6,2023-06
2023-06-23,22.5,16.1,19.6,0.0,18.1,13.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,6,2023-06
2023-06-24,25.8,15.6,20.8,0.0,12.6,9.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,6,2023-06
2023-06-25,29.9,17.1,23.9,0.0,11.7,8.9,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,6,2023-06
2023-06-26,23.2,17.5,20.1,0.4,26.8,21.3,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,6,2023-06
2023-06-27,20.4,16.4,18.3,0.6,22.5,15.6,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,6,2023-06
2023-06-28,20.6,14.4,17.7,3.8,15.4,12.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,6,2023-06
2023-06-29,21.6,16.0,18.7,4.9,24.6,16.2,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,6,2023-06
2023-06-30,21.0,14.5,17.8,0.0,24.7,16.2,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,6,2023-06
2023-07-01,19.4,16.8,17.7,11.9,28.1,23.9,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,7,2023-07
2023-07-02,18.2,15.6,17.0,0.9,31.8,27.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,7,2023-07
2023-07-03,18.0,13.7,16.3,4.3,34.0,28.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,7,2023-07
2023-07-04,18.5,14.0,16.5,0.6,31.1,19.6,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,7,2023-07
2023-07-05,16.4,12.6,14.7,25.5,63.6,33.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,7,2023-07
2023-07-06,19.4,12.9,16.5,0.4,20.0,14.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,7,2023-07
2023-07-07,25.5,13.4,20.1,0.0,17.6,11.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,7,2023-07
2023-07-08,30.8,16.8,23.7,0.0,20.0,13.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,7,2023-07
2023-07-09,28.5,18.5,21.9,4.3,26.4,9.3,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,7,2023-07
2023-07-10,22.1,16.8,19.6,0.0,20.3,13.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,7,2023-07
2023-07-11,25.6,15.9,20.8,3.4,25.2,15.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,7,2023-07
2023-07-12,20.2,16.0,18.2,4.5,25.9,21.3,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,7,2023-07
2023-07-13,19.1,15.6,17.4,10.0,23.6,17.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,7,2023-07
2023-07-14,23.3,14.7,18.8,0.5,17.6,13.3,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,7,2023-07
2023-07-15,25.5,18.5,21.6,0.9,29.4,22.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,7,2023-07
2023-07-16,21.4,17.0,18.9,1.2,41.0,31.2,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,7,2023-07
2023-07-17,18.9,15.5,17.3,4.2,28.0,23.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,7,2023-07
2023-07-18,21.5,15.1,18.1,0.8,15.9,10.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,7,2023-07
2023-07-19,19.8,15.2,17.4,5.5,16.5,12.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,7,2023-07
2023-07-20,18.5,13.2,16.1,0.9,9.9,7.6,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,7,2023-07
2023-07-21,18.0,11.6,15.5,1.5,20.5,11.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,7,2023-07
2023-07-22,18.0,13.1,15.6,7.4,24.0,17.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,7,2023-07
2023-07-23,21.2,14.8,17.5,7.6,36.4,25.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,7,2023-07
2023-07-24,20.1,14.3,17.6,1.7,23.0,19.2,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,7,2023-07
2023-07-25,17.1,13.2,15.5,1.2,23.6,16.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,7,2023-07
2023-07-26,18.6,12.6,15.6,2.6,19.9,13.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,7,2023-07
2023-07-27,19.1,13.9,16.7,21.9,29.1,18.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,7,2023-07
2023-07-28,21.5,17.4,19.4,2.3,20.8,16.3,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,7,2023-07
2023-07-29,21.1,16.7,18.7,1.1,24.6,18.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,7,2023-07
2023-07-30,19.9,16.0,17.5,2.6,33.0,24.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,7,2023-07
2023-07-31,19.8,16.0,17.6,24.5,31.0,25.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,7,2023-07
2023-08-01,18.0,14.9,16.6,11.1,32.5,24.3,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,8,2023-08
2023-08-02,20.9,14.6,16.9,13.1,35.6,20.3,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,8,2023-08
2023-08-03,19.4,15.2,17.3,7.8,29.8,20.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,8,2023-08
2023-08-04,18.9,13.6,16.6,3.6,19.7,13.9,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,8,2023-08
2023-08-05,18.9,12.8,15.3,5.1,16.8,11.3,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,8,2023-08
2023-08-06,17.2,12.9,15.0,9.5,21.6,14.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,8,2023-08
2023-08-07,16.6,14.2,15.5,5.3,34.2,27.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,8,2023-08
2023-08-08,17.7,15.4,16.2,1.4,34.3,24.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,8,2023-08
2023-08-09,19.4,13.6,16.2,0.0,21.0,13.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,8,2023-08
2023-08-10,20.6,12.6,16.9,0.0,11.5,7.3,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,8,2023-08
2023-08-11,25.9,15.2,19.9,0.1,17.0,12.9,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,8,2023-08
2023-08-12,21.5,17.9,19.2,1.4,22.8,16.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,8,2023-08
2023-08-13,21.5,16.5,18.7,1.4,24.0,17.6,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,8,2023-08
2023-08-14,24.9,14.8,19.7,0.0,13.9,9.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,8,2023-08
2023-08-15,21.3,15.2,18.9,0.7,21.6,13.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,8,2023-08
2023-08-16,22.9,13.2,17.7,0.0,18.9,11.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,8,2023-08
2023-08-17,21.2,14.4,18.1,0.5,23.1,16.9,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,8,2023-08
2023-08-18,24.5,15.5,19.8,0.2,13.8,10.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,8,2023-08
2023-08-19,24.7,17.6,21.4,0.4,22.8,15.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,8,2023-08
2023-08-20,23.1,15.7,19.1,0.0,14.7,10.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,8,2023-08
2023-08-21,23.6,13.0,18.9,0.0,10.9,6.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,8,2023-08
2023-08-22,22.5,15.3,18.7,0.0,18.3,11.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,8,2023-08
2023-08-23,23.6,15.9,18.9,0.0,14.8,10.2,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,8,2023-08
2023-08-24,24.4,15.1,19.0,18.8,15.3,8.9,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,8,2023-08
2023-08-25,21.0,16.8,19.4,5.4,18.0,9.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,8,2023-08
2023-08-26,18.3,14.4,16.4,1.2,26.6,15.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,8,2023-08
2023-08-27,17.0,13.5,15.3,9.1,24.1,16.3,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,8,2023-08
2023-08-28,18.9,13.1,16.4,1.3,16.3,10.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,8,2023-08
2023-08-29,19.0,11.8,15.6,1.2,11.5,7.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,8,2023-08
2023-08-30,17.1,12.6,14.2,6.1,18.5,14.2,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,8,2023-08
2023-08-31,18.0,11.9,14.8,2.1,24.9,16.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,8,2023-08
2023-09-01,18.5,11.4,15.0,3.7,9.8,6.6,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,9,2023-09
2023-09-02,20.5,14.2,16.9,3.8,12.7,9.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,9,2023-09
2023-09-03,20.8,11.7,16.0,0.0,7.7,5.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,9,2023-09
2023-09-04,23.5,12.6,17.8,0.0,12.4,9.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,9,2023-09
2023-09-05,27.2,14.9,20.8,0.0,14.7,11.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,9,2023-09
2023-09-06,27.9,16.1,21.9,0.0,13.5,9.6,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,9,2023-09
